t	IF	IR	VF	VR
0,000	0,000	0,075	0,000E+0	1,700E+1
0,002	0,000	0,075	3,000E-1	1,700E+1
0,202	0,000	0,075	3,000E-1	1,700E+1
0,401	0,000	0,075	3,000E-1	1,700E+1
0,602	0,000	0,075	3,000E-1	1,700E+1
0,803	0,000	0,075	3,000E-1	1,700E+1
1,003	0,000	0,075	3,000E-1	1,700E+1
1,203	0,000	0,075	3,000E-1	1,700E+1
1,405	0,000	0,075	3,000E-1	1,700E+1
1,605	0,000	0,075	3,000E-1	1,700E+1
1,805	0,000	0,075	3,000E-1	1,700E+1
2,007	0,000	0,075	3,000E-1	1,700E+1
2,208	0,000	0,075	3,000E-1	1,700E+1
2,408	0,000	0,075	3,000E-1	1,700E+1
2,608	0,000	0,075	3,000E-1	1,700E+1
2,810	0,000	0,075	3,000E-1	1,700E+1
3,012	0,000	0,075	3,000E-1	1,700E+1
3,214	0,000	0,075	3,000E-1	1,700E+1
3,414	0,000	0,075	3,000E-1	1,700E+1
3,614	0,000	0,075	3,000E-1	1,700E+1
3,815	0,000	0,075	3,000E-1	1,700E+1
4,015	0,000	0,075	3,000E-1	1,700E+1
4,215	0,000	0,075	3,000E-1	1,700E+1
4,415	0,000	0,075	3,000E-1	1,700E+1
4,615	0,000	0,075	3,000E-1	1,700E+1
4,817	0,000	0,075	3,000E-1	1,700E+1
5,018	0,000	0,075	3,000E-1	1,700E+1
5,217	0,000	0,075	3,000E-1	1,700E+1
5,418	0,000	0,075	3,000E-1	1,700E+1
5,617	0,000	0,075	3,000E-1	1,700E+1
5,820	0,000	0,075	3,000E-1	1,700E+1
6,019	0,000	0,075	3,000E-1	1,700E+1
6,219	0,000	0,075	3,000E-1	1,700E+1
6,421	0,000	0,075	3,000E-1	1,700E+1
6,621	0,000	0,075	3,000E-1	1,700E+1
6,822	0,000	0,075	3,000E-1	1,700E+1
7,023	0,000	0,075	3,000E-1	1,700E+1
7,223	0,000	0,075	3,000E-1	1,700E+1
7,423	0,000	0,075	3,000E-1	1,700E+1
7,622	0,000	0,075	3,000E-1	1,700E+1
7,822	0,000	0,075	3,000E-1	1,700E+1
8,023	0,000	0,075	3,000E-1	1,700E+1
8,224	0,000	0,075	3,000E-1	1,700E+1
8,424	0,000	0,075	3,000E-1	1,700E+1
8,625	0,000	0,075	3,000E-1	1,700E+1
8,825	0,000	0,075	3,000E-1	1,700E+1
9,027	0,000	0,075	3,000E-1	1,700E+1
9,228	0,000	0,075	3,000E-1	1,700E+1
9,430	0,000	0,075	3,000E-1	1,700E+1
9,630	0,000	0,075	3,000E-1	1,700E+1
9,832	0,000	0,075	3,000E-1	1,700E+1
10,032	0,000	0,075	3,000E-1	1,700E+1
10,233	0,000	0,075	3,000E-1	1,700E+1
10,433	0,000	0,075	3,000E-1	1,700E+1
10,635	0,000	0,075	3,000E-1	1,700E+1
10,835	0,000	0,075	3,000E-1	1,700E+1
11,036	0,000	0,075	3,000E-1	1,700E+1
11,235	0,000	0,075	3,000E-1	1,700E+1
11,435	0,000	0,075	3,000E-1	1,700E+1
11,636	0,000	0,075	3,000E-1	1,700E+1
11,837	0,000	0,075	3,000E-1	1,700E+1
12,039	0,000	0,075	3,000E-1	1,700E+1
12,239	0,000	0,075	3,000E-1	1,700E+1
12,439	0,000	0,075	3,000E-1	1,700E+1
12,640	0,000	0,075	3,000E-1	1,700E+1
12,840	0,000	0,075	3,000E-1	1,700E+1
13,041	0,000	0,075	3,000E-1	1,700E+1
13,240	0,000	0,075	3,000E-1	1,700E+1
13,442	0,000	0,075	3,000E-1	1,700E+1
13,641	0,000	0,075	3,000E-1	1,700E+1
13,843	0,000	0,075	3,000E-1	1,700E+1
14,043	0,000	0,075	3,000E-1	1,700E+1
14,245	0,000	0,075	3,000E-1	1,700E+1
14,447	0,000	0,075	3,000E-1	1,700E+1
14,646	0,000	0,075	3,000E-1	1,700E+1
14,848	0,000	0,075	3,000E-1	1,700E+1
15,048	0,000	0,075	3,000E-1	1,700E+1
15,249	0,000	0,075	3,000E-1	1,700E+1
15,449	0,000	0,075	3,000E-1	1,700E+1
15,649	0,000	0,075	3,000E-1	1,700E+1
15,850	0,000	0,075	3,000E-1	1,700E+1
16,051	0,000	0,075	3,000E-1	1,700E+1
16,251	0,000	0,075	3,000E-1	1,700E+1
16,450	0,000	0,075	3,000E-1	1,700E+1
16,651	0,000	0,075	3,000E-1	1,700E+1
16,852	0,000	0,075	3,000E-1	1,700E+1
17,052	0,000	0,075	3,000E-1	1,700E+1
17,251	0,000	0,075	3,000E-1	1,700E+1
17,452	0,000	0,075	3,000E-1	1,700E+1
17,651	0,000	0,075	3,000E-1	1,700E+1
17,851	0,000	0,075	3,000E-1	1,700E+1
18,052	0,000	0,075	3,000E-1	1,700E+1
18,252	0,000	0,075	3,000E-1	1,700E+1
18,451	0,000	0,075	3,000E-1	1,700E+1
18,652	0,000	0,075	3,000E-1	1,700E+1
18,852	0,000	0,075	3,000E-1	1,700E+1
19,053	0,000	0,075	3,000E-1	1,700E+1
19,254	0,000	0,075	3,000E-1	1,700E+1
19,454	0,000	0,075	3,000E-1	1,700E+1
19,655	0,000	0,075	3,000E-1	1,700E+1
19,857	0,000	0,075	3,000E-1	1,700E+1
20,056	0,000	0,075	3,000E-1	1,700E+1
20,257	0,000	0,075	3,000E-1	1,700E+1
20,458	0,000	0,075	3,000E-1	1,700E+1
20,659	0,000	0,075	3,000E-1	1,700E+1
20,861	0,000	0,075	3,000E-1	1,700E+1
21,061	0,000	0,075	3,000E-1	1,700E+1
21,261	0,000	0,075	3,000E-1	1,700E+1
21,463	0,000	0,075	3,000E-1	1,700E+1
21,663	0,000	0,075	3,000E-1	1,700E+1
21,864	0,000	0,075	3,000E-1	1,700E+1
22,063	0,000	0,075	3,000E-1	1,700E+1
22,264	0,000	0,075	3,000E-1	1,700E+1
22,463	0,000	0,075	3,000E-1	1,700E+1
22,665	0,000	0,075	3,000E-1	1,700E+1
22,864	0,000	0,075	3,000E-1	1,700E+1
23,064	0,000	0,075	3,000E-1	1,700E+1
23,264	0,000	0,075	3,000E-1	1,700E+1
23,466	0,000	0,075	3,000E-1	1,700E+1
23,668	0,000	0,075	3,000E-1	1,700E+1
23,870	0,000	0,075	3,000E-1	1,700E+1
24,070	0,000	0,075	3,000E-1	1,700E+1
24,271	0,000	0,075	3,000E-1	1,700E+1
24,472	0,000	0,075	3,000E-1	1,700E+1
24,672	0,000	0,075	3,000E-1	1,700E+1
24,873	0,000	0,075	3,000E-1	1,700E+1
25,073	0,000	0,075	3,000E-1	1,700E+1
25,274	0,000	0,075	3,000E-1	1,700E+1
25,474	0,000	0,075	3,000E-1	1,700E+1
25,674	0,000	0,075	3,000E-1	1,700E+1
25,874	0,000	0,075	3,000E-1	1,700E+1
26,074	0,000	0,075	3,000E-1	1,700E+1
26,275	0,000	0,075	3,000E-1	1,700E+1
26,476	0,000	0,075	3,000E-1	1,700E+1
26,675	0,000	0,075	3,000E-1	1,700E+1
26,877	0,000	0,075	3,000E-1	1,700E+1
27,077	0,000	0,075	3,000E-1	1,700E+1
27,279	0,000	0,075	3,000E-1	1,700E+1
27,480	0,000	0,075	3,000E-1	1,700E+1
27,679	0,000	0,075	3,000E-1	1,700E+1
27,880	0,000	0,075	3,000E-1	1,700E+1
28,079	0,000	0,075	3,000E-1	1,700E+1
28,279	0,000	0,075	3,000E-1	1,700E+1
28,481	0,000	0,075	3,000E-1	1,700E+1
28,680	0,000	0,075	3,000E-1	1,700E+1
28,880	0,000	0,075	3,000E-1	1,700E+1
29,082	0,000	0,075	3,000E-1	1,700E+1
29,282	0,000	0,075	3,000E-1	1,700E+1
29,482	0,000	0,075	3,000E-1	1,700E+1
29,684	0,000	0,075	3,000E-1	1,700E+1
29,884	0,000	0,075	3,000E-1	1,700E+1
30,084	0,000	0,075	3,000E-1	1,700E+1
30,285	0,000	0,075	3,000E-1	1,700E+1
30,484	0,000	0,075	3,000E-1	1,700E+1
30,684	0,000	0,075	3,000E-1	1,700E+1
30,885	0,000	0,075	3,000E-1	1,700E+1
31,085	0,000	0,075	3,000E-1	1,700E+1
31,286	0,000	0,075	3,000E-1	1,700E+1
31,487	0,000	0,075	3,000E-1	1,700E+1
31,687	0,000	0,075	3,000E-1	1,700E+1
31,887	0,000	0,075	3,000E-1	1,700E+1
32,087	0,000	0,075	3,000E-1	1,700E+1
32,287	0,000	0,075	3,000E-1	1,700E+1
32,488	0,000	0,075	3,000E-1	1,700E+1
32,688	0,000	0,075	3,000E-1	1,700E+1
32,889	0,000	0,075	3,000E-1	1,700E+1
33,090	0,000	0,075	3,000E-1	1,700E+1
33,289	0,000	0,075	3,000E-1	1,700E+1
33,489	0,000	0,075	3,000E-1	1,700E+1
33,689	0,000	0,075	3,000E-1	1,700E+1
33,890	0,000	0,075	3,000E-1	1,700E+1
34,089	0,000	0,075	3,000E-1	1,700E+1
34,289	0,000	0,075	3,000E-1	1,700E+1
34,490	0,000	0,075	3,000E-1	1,700E+1
34,690	0,000	0,075	3,000E-1	1,700E+1
34,891	0,000	0,075	3,000E-1	1,700E+1
35,091	0,000	0,075	3,000E-1	1,700E+1
35,290	0,000	0,075	3,000E-1	1,700E+1
35,492	0,000	0,075	3,000E-1	1,700E+1
35,692	0,000	0,075	3,000E-1	1,700E+1
