t	PC(E)	PL(E)	PC(T)	PL(T)	Vel
0,000	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,202	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,202	1,050	0,000	1,320E+0	1,320E+0	0,000E+0
0,401	1,050	0,000	1,320E+0	1,320E+0	0,000E+0
0,602	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
0,803	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
1,003	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
1,203	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
1,405	0,870	0,000	1,050E+0	1,050E+0	0,000E+0
1,605	0,870	0,000	1,050E+0	1,050E+0	0,000E+0
1,805	0,870	0,000	8,700E-1	8,700E-1	0,000E+0
2,007	0,870	0,000	8,700E-1	8,700E-1	0,000E+0
2,208	0,870	0,000	8,700E-1	8,700E-1	0,000E+0
2,408	0,870	0,000	8,700E-1	8,700E-1	0,000E+0
2,608	1,010	0,000	8,700E-1	8,700E-1	0,000E+0
2,810	1,010	0,000	8,700E-1	8,700E-1	0,000E+0
3,012	1,010	0,000	1,010E+0	1,010E+0	0,000E+0
3,214	1,010	0,000	1,010E+0	1,010E+0	0,000E+0
3,414	0,950	0,000	1,010E+0	1,010E+0	0,000E+0
3,614	0,950	0,000	1,010E+0	1,010E+0	0,000E+0
3,815	0,950	0,000	9,500E-1	9,500E-1	0,000E+0
4,015	0,950	0,000	9,500E-1	9,500E-1	0,000E+0
4,215	0,950	0,000	9,500E-1	9,500E-1	0,000E+0
4,415	0,950	0,000	9,500E-1	9,500E-1	0,000E+0
4,615	1,180	0,000	9,500E-1	9,500E-1	0,000E+0
4,817	1,180	0,000	9,500E-1	9,500E-1	0,000E+0
5,018	1,180	0,000	1,180E+0	1,180E+0	0,000E+0
5,217	1,180	0,000	1,180E+0	1,180E+0	0,000E+0
5,418	1,180	0,000	1,180E+0	0,000E+0	0,000E+0
5,617	1,180	0,000	1,180E+0	0,000E+0	0,000E+0
5,820	1,210	0,000	1,047E+0	1,047E+0	0,000E+0
6,019	1,210	0,000	1,047E+0	1,047E+0	0,000E+0
6,219	1,210	0,000	1,210E+0	1,210E+0	0,000E+0
6,421	1,210	0,000	1,210E+0	1,210E+0	0,000E+0
6,621	1,210	0,000	1,210E+0	1,210E+0	0,000E+0
6,822	1,210	0,000	1,210E+0	1,210E+0	0,000E+0
7,023	1,150	0,000	1,210E+0	1,210E+0	0,000E+0
7,223	1,150	0,000	1,210E+0	1,210E+0	0,000E+0
7,423	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
7,622	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
7,822	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
8,023	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
8,224	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
8,424	1,020	0,000	1,150E+0	1,150E+0	0,000E+0
8,625	1,020	0,000	1,150E+0	1,150E+0	0,000E+0
8,825	1,020	0,000	1,020E+0	1,020E+0	0,000E+0
9,228	1,020	0,000	1,020E+0	1,020E+0	1,200E+3
9,228	1,130	0,000	1,020E+0	1,020E+0	1,200E+3
9,430	1,130	0,000	1,020E+0	1,020E+0	1,200E+3
9,630	1,130	0,000	1,130E+0	1,130E+0	1,200E+3
9,832	1,130	0,000	1,130E+0	1,130E+0	1,200E+3
10,032	1,130	0,000	1,130E+0	1,130E+0	1,200E+3
10,233	1,130	0,000	1,130E+0	1,130E+0	1,200E+3
10,433	1,980	0,000	1,130E+0	1,130E+0	1,200E+3
10,635	1,980	0,000	1,980E+0	1,980E+0	1,200E+3
10,835	1,980	0,000	1,980E+0	1,980E+0	1,200E+3
11,036	6,510	2,810	1,980E+0	5,604E-1	1,200E+3
11,235	6,510	2,810	1,980E+0	5,604E-1	1,200E+3
11,435	6,510	2,810	1,980E+0	5,604E-1	1,200E+3
11,636	6,510	2,810	2,334E+0	2,334E+0	1,200E+3
11,837	6,510	2,810	6,510E+0	6,510E+0	1,200E+3
12,039	6,510	2,810	6,510E+0	6,510E+0	1,200E+3
12,239	6,510	2,810	6,510E+0	6,510E+0	1,200E+3
12,439	6,510	2,810	6,510E+0	6,510E+0	1,200E+3
12,640	6,510	2,810	6,510E+0	6,510E+0	1,200E+3
12,840	109,790	53,100	6,510E+0	6,510E+0	1,200E+3
13,041	109,790	53,100	6,510E+0	6,510E+0	1,200E+3
13,240	109,790	53,100	1,098E+2	1,098E+2	1,200E+3
13,442	109,790	53,100	1,098E+2	1,098E+2	1,200E+3
13,641	28,410	23,810	1,098E+2	1,098E+2	1,200E+3
13,843	28,410	23,810	1,098E+2	1,098E+2	1,200E+3
14,043	28,410	23,810	2,841E+1	2,841E+1	1,200E+3
14,245	28,410	23,810	2,841E+1	2,841E+1	1,200E+3
14,447	28,410	23,810	2,841E+1	2,841E+1	1,200E+3
14,646	28,410	23,810	2,841E+1	2,841E+1	1,200E+3
14,848	24,380	20,320	2,841E+1	2,841E+1	1,200E+3
15,048	24,380	20,320	2,841E+1	2,841E+1	1,200E+3
15,249	24,380	20,320	2,438E+1	2,438E+1	1,200E+3
15,449	24,380	20,320	2,438E+1	2,438E+1	1,200E+3
15,649	24,380	20,320	2,438E+1	2,438E+1	1,200E+3
15,850	24,130	20,080	2,438E+1	2,438E+1	1,200E+3
16,051	24,130	20,080	2,413E+1	2,413E+1	1,200E+3
16,251	24,130	20,080	2,413E+1	2,413E+1	1,200E+3
16,450	24,130	20,080	2,413E+1	2,413E+1	1,200E+3
16,651	24,130	20,080	2,413E+1	2,413E+1	1,200E+3
16,852	23,510	19,850	2,413E+1	3,638E+1	1,200E+3
17,052	23,510	19,850	2,413E+1	3,638E+1	1,200E+3
17,251	23,510	19,850	4,184E+1	4,184E+1	1,200E+3
17,452	23,510	19,850	4,184E+1	4,184E+1	1,200E+3
17,651	23,510	19,850	2,351E+1	2,351E+1	1,200E+3
17,851	23,510	19,850	2,351E+1	2,351E+1	1,200E+3
18,052	23,510	19,850	2,351E+1	2,351E+1	1,200E+3
18,252	23,510	19,850	2,351E+1	2,351E+1	1,200E+3
18,451	23,510	19,850	2,351E+1	2,351E+1	1,200E+3
18,652	13,630	10,100	2,351E+1	2,351E+1	1,200E+3
18,852	13,630	10,100	1,363E+1	1,363E+1	1,200E+3
19,053	13,630	10,100	1,363E+1	1,363E+1	1,200E+3
19,254	13,630	10,100	1,363E+1	1,363E+1	1,200E+3
19,454	13,630	10,100	1,363E+1	1,363E+1	1,200E+3
19,655	12,870	9,030	1,363E+1	1,363E+1	1,200E+3
19,857	12,870	9,030	1,287E+1	1,287E+1	1,200E+3
20,056	12,870	9,030	1,287E+1	1,287E+1	1,200E+3
20,257	12,870	9,030	1,287E+1	1,287E+1	1,200E+3
20,458	12,870	9,030	1,287E+1	1,287E+1	1,200E+3
20,659	12,360	8,530	1,287E+1	1,287E+1	1,200E+3
20,861	12,360	8,530	1,236E+1	1,236E+1	1,200E+3
21,061	12,360	8,530	1,236E+1	1,236E+1	1,200E+3
21,261	12,360	8,530	1,236E+1	1,236E+1	1,200E+3
21,463	12,330	8,330	1,236E+1	1,236E+1	1,200E+3
21,663	12,330	8,330	1,236E+1	1,236E+1	1,200E+3
21,864	12,330	8,330	1,233E+1	1,233E+1	1,200E+3
22,063	12,330	8,330	1,233E+1	1,233E+1	1,200E+3
22,264	12,330	8,330	1,233E+1	1,233E+1	1,200E+3
22,463	12,330	8,330	1,233E+1	1,233E+1	1,200E+3
22,665	11,860	8,270	1,233E+1	8,883E+0	1,200E+3
22,864	11,860	8,270	1,233E+1	8,883E+0	1,200E+3
23,064	11,860	8,270	1,241E+1	1,241E+1	1,200E+3
23,264	11,860	8,270	1,241E+1	1,241E+1	1,200E+3
23,466	11,860	8,270	1,186E+1	1,186E+1	1,200E+3
23,668	11,860	8,270	1,186E+1	1,186E+1	1,200E+3
23,870	11,860	8,270	1,186E+1	1,186E+1	1,200E+3
24,070	11,860	8,270	1,186E+1	1,186E+1	1,200E+3
24,271	11,860	8,270	1,186E+1	1,186E+1	1,200E+3
24,472	10,940	8,220	1,186E+1	1,186E+1	1,200E+3
24,672	10,940	8,220	1,186E+1	1,186E+1	1,200E+3
24,873	10,940	8,220	1,094E+1	1,094E+1	1,200E+3
25,073	10,940	8,220	1,094E+1	1,094E+1	1,200E+3
25,274	12,930	8,290	1,094E+1	1,094E+1	1,200E+3
25,474	12,930	8,290	1,293E+1	1,293E+1	1,200E+3
25,674	12,930	8,290	1,293E+1	1,293E+1	1,200E+3
25,874	12,930	8,290	1,293E+1	1,293E+1	1,200E+3
26,074	12,930	8,290	1,293E+1	1,293E+1	1,200E+3
26,275	12,140	8,280	1,293E+1	1,293E+1	1,200E+3
26,476	12,140	8,280	1,293E+1	1,293E+1	1,200E+3
26,675	12,140	8,280	1,214E+1	1,214E+1	1,200E+3
26,877	12,140	8,280	1,214E+1	1,214E+1	1,200E+3
27,077	12,140	8,280	1,214E+1	1,214E+1	1,200E+3
27,279	11,480	8,260	1,214E+1	1,214E+1	1,200E+3
27,480	11,480	8,260	1,148E+1	1,148E+1	1,200E+3
27,679	11,480	8,260	1,148E+1	1,148E+1	1,200E+3
27,880	11,480	8,260	1,148E+1	1,148E+1	1,200E+3
28,079	11,480	8,260	1,148E+1	1,148E+1	1,200E+3
28,279	11,480	8,260	1,148E+1	8,296E+0	1,200E+3
28,481	11,480	8,260	1,148E+1	8,296E+0	1,200E+3
28,680	12,860	8,300	1,189E+1	1,189E+1	1,200E+3
28,880	12,860	8,300	1,189E+1	1,189E+1	1,200E+3
29,082	12,860	8,300	1,286E+1	1,286E+1	1,200E+3
29,282	12,860	8,300	1,286E+1	1,286E+1	1,200E+3
29,482	12,860	8,300	1,286E+1	1,286E+1	1,200E+3
29,684	12,860	8,300	1,286E+1	1,286E+1	1,200E+3
29,884	12,860	8,300	1,286E+1	1,286E+1	1,200E+3
30,084	12,080	8,300	1,286E+1	1,286E+1	1,200E+3
30,285	12,080	8,300	1,286E+1	1,286E+1	1,200E+3
30,484	12,080	8,300	1,208E+1	1,208E+1	1,200E+3
30,684	12,080	8,300	1,208E+1	1,208E+1	1,200E+3
30,885	12,080	8,300	1,208E+1	1,208E+1	1,200E+3
31,085	11,590	8,280	1,208E+1	1,208E+1	1,200E+3
31,286	11,590	8,280	1,159E+1	1,159E+1	1,200E+3
31,487	11,590	8,280	1,159E+1	1,159E+1	1,200E+3
31,687	11,590	8,280	1,159E+1	1,159E+1	1,200E+3
31,887	11,590	8,280	1,159E+1	1,159E+1	1,200E+3
32,087	11,630	8,280	1,159E+1	1,159E+1	1,200E+3
32,287	11,630	8,280	1,163E+1	1,163E+1	1,200E+3
32,488	11,630	8,280	1,163E+1	1,163E+1	1,200E+3
32,688	11,630	8,280	1,163E+1	1,163E+1	1,200E+3
32,889	11,630	8,280	1,163E+1	1,163E+1	1,200E+3
33,090	12,190	8,300	1,163E+1	1,163E+1	1,200E+3
33,289	12,190	8,300	1,219E+1	1,219E+1	1,200E+3
33,489	12,190	8,300	1,219E+1	1,219E+1	1,200E+3
33,689	12,190	8,300	1,219E+1	1,219E+1	1,200E+3
33,890	12,190	8,300	1,219E+1	1,219E+1	1,200E+3
34,089	12,140	8,270	1,219E+1	8,306E+0	1,200E+3
34,289	12,140	8,270	1,219E+1	8,306E+0	1,200E+3
34,490	12,140	8,270	1,188E+1	1,188E+1	1,200E+3
34,690	12,140	8,270	1,188E+1	1,188E+1	1,200E+3
34,891	12,140	8,270	1,214E+1	1,214E+1	1,200E+3
35,091	12,140	8,270	1,214E+1	1,214E+1	1,200E+3
35,290	12,140	8,270	1,214E+1	1,214E+1	1,200E+3
35,492	12,140	8,270	1,214E+1	1,214E+1	1,200E+3
35,692	12,140	8,270	1,214E+1	1,214E+1	1,200E+3
35,891	12,040	8,290	1,214E+1	1,214E+1	1,200E+3
36,091	12,040	8,290	1,204E+1	1,204E+1	1,200E+3
36,293	12,040	8,290	1,204E+1	1,204E+1	1,200E+3
36,493	12,040	8,290	1,204E+1	1,204E+1	1,200E+3
36,693	12,420	8,310	1,204E+1	1,204E+1	1,200E+3
36,892	12,420	8,310	1,204E+1	1,204E+1	1,200E+3
37,094	12,420	8,310	1,242E+1	1,242E+1	1,200E+3
37,295	12,420	8,310	1,242E+1	1,242E+1	1,200E+3
37,495	12,420	8,310	1,242E+1	1,242E+1	1,200E+3
37,695	12,130	8,270	1,242E+1	1,242E+1	1,200E+3
